response,QualtricsID,overall_pleasantness,trial_id,invalid_trial
R_3QgBlGFmAXQOOYo,Q281_1,59.0,re3_16_S,
R_5exvTvnYGQxYHmk,Q281_1,5.0,re3_16_S,
R_6qiVb9WslcV95D3,Q281_1,-23.0,re3_16_S,
R_3CkdS2pAdeypu10,Q281_1,-25.0,re3_16_S,
R_7rHfkVNs7QHbLag,Q281_1,28.0,re3_16_S,
R_1CCTScrn2uMkLvQ,Q281_1,24.0,re3_16_S,
R_3lzeKfKWfV13bsI,Q281_1,-12.0,re3_16_S,
R_7q3oA2eiv1mVVXV,Q281_1,49.0,re3_16_S,
R_3VvBfjYi2GDlIIN,Q281_1,-10.0,re3_16_S,
R_3ZUuSnuIJLb5zgZ,Q281_1,-14.0,re3_16_S,
R_72zc1kJ2g5kjTOH,Q281_1,-18.0,re3_16_S,
R_73llbEZEiEOM6dM,Q281_1,18.0,re3_16_S,
R_5xIPzVntMqAeUQ9,Q281_1,4.0,re3_16_S,
R_5GePeLf7FEDRdre,Q281_1,31.0,re3_16_S,
R_6lIRnXl5iQUgYpj,Q281_1,-8.0,re3_16_S,
R_3jpqjgXjaRUGHCx,Q281_1,24.0,re3_16_S,
R_5By4YMKhNg17YVn,Q281_1,-25.0,re3_16_S,
R_5RjPUCAz9Tjz4Co,Q281_1,48.0,re3_16_S,
R_1NERt9E2i9XZDVC,Q281_1,25.0,re3_16_S,
R_1rrqhIVOa2CidYB,Q281_1,55.0,re3_16_S,
R_17sqFUGKskSfCfu,Q281_1,26.0,re3_16_S,
R_1JOYHQs6EmxyUbv,Q281_1,-6.0,re3_16_S,
R_5COrRguDcQhsanw,Q281_1,84.0,re3_16_S,
R_5nyjrWnBQAAly1P,Q281_1,3.0,re3_16_S,
R_3N2GrWz9K9xZojW,Q281_1,-73.0,re3_16_S,
R_5dW9uuSSmK2iAff,Q281_1,-55.0,re3_16_S,
R_3uFR5h8zXLFLHLb,Q281_1,17.0,re3_16_S,
R_1cTk4JpFTveIkoz,Q281_1,54.0,re3_16_S,
R_6UW0Lrs0Xg0m5PN,Q281_1,49.0,re3_16_S,
R_3egcrtAzyscZ7O6,Q281_1,19.0,re3_16_S,
R_1DP2enDFn5QykNB,Q281_1,4.0,re3_16_S,
R_3tFLQZzQgMqNqW5,Q281_1,-55.0,re3_16_S,
R_3uGD1JnZB7R76et,Q281_1,56.0,re3_16_S,
R_1lLczv84whbk80U,Q281_1,19.0,re3_16_S,
R_1Id5qj62HUwiyBm,Q281_1,22.0,re3_16_S,
R_1zfiymtsGq0Wgsp,Q281_1,47.0,re3_16_S,
R_1dsJS0UUWqDvId3,Q281_1,77.0,re3_16_S,
R_5hQ2E2VT84LrZSf,Q281_1,-9.0,re3_16_S,
R_3qoYnwai4eDTGkp,Q281_1,50.0,re3_16_S,
R_5QFSUrEAbuWXQZ3,Q281_1,25.0,re3_16_S,
R_342jRMCUa8BrKAF,Q281_1,66.0,re3_16_S,
R_3EgstgVxibvqfeh,Q281_1,22.0,re3_16_S,
R_7Fg1XuwBBdNO5lH,Q285_1,30.0,re4_35_O,
R_6efcBElj6FCvBmV,Q285_1,14.0,re4_35_O,
R_75rcpr2IJ8FQlt7,Q285_1,29.0,re4_35_O,
R_6ONTIhMg73HcsJO,Q285_1,21.0,re4_35_O,
R_7PLFHJcP1sCHknL,Q285_1,-16.0,re4_35_O,
R_5QgKsFptfykYF2a,Q285_1,63.0,re4_35_O,
R_3rBtmvEFGlA2euY,Q285_1,81.0,re4_35_O,
R_7YYzxAhoTh0JzDz,Q285_1,-13.0,re4_35_O,
R_5el6gvrcCYCt9gm,Q285_1,31.0,re4_35_O,
R_1cS00YwPv0qYkwf,Q285_1,-12.0,re4_35_O,
R_5BQMO4HCVitDKDr,Q285_1,12.0,re4_35_O,
R_7D5CyBlRpKaBWlr,Q285_1,-66.0,re4_35_O,
R_3FSbLaIbYu79r78,Q285_1,10.0,re4_35_O,
R_3TiyiRowq9eTX8J,Q285_1,54.0,re4_35_O,
R_5e50bw1UZocht0y,Q285_1,10.0,re4_35_O,
R_3G3Y6hfZSzdgBIk,Q285_1,-97.0,re4_35_O,
R_5HSUjAwXWAqyfxD,Q285_1,-42.0,re4_35_O,
R_3mqn53rHOjfcngB,Q285_1,-25.0,re4_35_O,
R_1FQflkMldupaWLW,Q285_1,15.0,re4_35_O,
R_6ZNxkJ8czyVt7E1,Q285_1,24.0,re4_35_O,
R_322x31PwAj0M5GN,Q285_1,9.0,re4_35_O,
R_7wp3WmD3UFSKp9M,Q285_1,-6.0,re4_35_O,
R_62Rs0EUUEsYnwXI,Q285_1,-22.0,re4_35_O,
R_1TxCWzBLCRYWFYl,Q285_1,12.0,re4_35_O,
R_7TuVgZfkHx9dFMD,Q285_1,96.0,re4_35_O,
R_3np9puN9JlT7IH3,Q285_1,-7.0,re4_35_O,
R_36lHnpb15HnFYdh,Q285_1,17.0,re4_35_O,
R_3nj2UiAJ34Y31tv,Q285_1,14.0,re4_35_O,
R_7ajSdUpZgksrXjz,Q285_1,-61.0,re4_35_O,
R_1cnhbMhuECa9fX5,Q285_1,19.0,re4_35_O,
R_7Lu4QIq3X8HK6A4,Q285_1,1.0,re4_35_O,
R_7UgTFkj1C6rNo5k,Q285_1,33.0,re4_35_O,
R_54vZUwQFpC5yYnU,Q285_1,25.0,re4_35_O,
R_5sShiW4FtJ2iJft,Q285_1,-10.0,re4_35_O,
R_6pU0piaLpro8dYR,Q285_1,20.0,re4_35_O,
R_11hm6t4X5BgCJer,Q285_1,45.0,re4_35_O,
R_3SlsEB84RFtsYaB,Q285_1,30.0,re4_35_O,
R_7TYziOVIPnw7Tt7,Q285_1,-50.0,re4_35_O,
R_3QgBlGFmAXQOOYo,Q285_1,82.0,re4_35_O,
R_5exvTvnYGQxYHmk,Q285_1,0.0,re4_35_O,
R_6qiVb9WslcV95D3,Q285_1,61.0,re4_35_O,
R_3CkdS2pAdeypu10,Q285_1,-20.0,re4_35_O,
R_7rHfkVNs7QHbLag,Q285_1,32.0,re4_35_O,
R_1CCTScrn2uMkLvQ,Q285_1,27.0,re4_35_O,
R_3lzeKfKWfV13bsI,Q285_1,-23.0,re4_35_O,
R_7q3oA2eiv1mVVXV,Q285_1,19.0,re4_35_O,
R_3VvBfjYi2GDlIIN,Q285_1,-31.0,re4_35_O,
R_3ZUuSnuIJLb5zgZ,Q285_1,8.0,re4_35_O,
R_72zc1kJ2g5kjTOH,Q285_1,77.0,re4_35_O,
R_73llbEZEiEOM6dM,Q285_1,34.0,re4_35_O,
R_5xIPzVntMqAeUQ9,Q285_1,-38.0,re4_35_O,
R_5GePeLf7FEDRdre,Q285_1,-46.0,re4_35_O,
R_6lIRnXl5iQUgYpj,Q285_1,-18.0,re4_35_O,
R_3jpqjgXjaRUGHCx,Q285_1,76.0,re4_35_O,
R_5By4YMKhNg17YVn,Q285_1,3.0,re4_35_O,
R_5ib6q2Swb0efZFF,Q285_1,-21.0,re4_35_O,
R_5RjPUCAz9Tjz4Co,Q285_1,100.0,re4_35_O,
R_1NERt9E2i9XZDVC,Q285_1,19.0,re4_35_O,
R_3CNngBqSh8JZci4,Q285_1,15.0,re4_35_O,
R_1rrqhIVOa2CidYB,Q285_1,-12.0,re4_35_O,
R_17sqFUGKskSfCfu,Q285_1,43.0,re4_35_O,
R_1JOYHQs6EmxyUbv,Q285_1,91.0,re4_35_O,
R_5COrRguDcQhsanw,Q285_1,44.0,re4_35_O,
R_5nyjrWnBQAAly1P,Q285_1,11.0,re4_35_O,
R_3N2GrWz9K9xZojW,Q285_1,-23.0,re4_35_O,
R_5dW9uuSSmK2iAff,Q285_1,-31.0,re4_35_O,
R_3uFR5h8zXLFLHLb,Q285_1,-28.0,re4_35_O,
R_1cTk4JpFTveIkoz,Q285_1,75.0,re4_35_O,
R_6UW0Lrs0Xg0m5PN,Q285_1,65.0,re4_35_O,
R_3egcrtAzyscZ7O6,Q285_1,16.0,re4_35_O,
R_1DP2enDFn5QykNB,Q285_1,37.0,re4_35_O,
R_3uGD1JnZB7R76et,Q285_1,89.0,re4_35_O,
R_5EuWWZqyvedjNXe,Q285_1,40.0,re4_35_O,
R_1lLczv84whbk80U,Q285_1,18.0,re4_35_O,
R_1Id5qj62HUwiyBm,Q285_1,17.0,re4_35_O,
R_1zfiymtsGq0Wgsp,Q285_1,-12.0,re4_35_O,
R_1dsJS0UUWqDvId3,Q285_1,-14.0,re4_35_O,
R_5hQ2E2VT84LrZSf,Q285_1,16.0,re4_35_O,
R_39bn3d5gFOxzYMr,Q285_1,-93.0,re4_35_O,
R_3qoYnwai4eDTGkp,Q285_1,61.0,re4_35_O,
R_5QFSUrEAbuWXQZ3,Q285_1,10.0,re4_35_O,
R_342jRMCUa8BrKAF,Q285_1,45.0,re4_35_O,
R_3EgstgVxibvqfeh,Q285_1,9.0,re4_35_O,
R_6gz8jeGkaIWjWUh,Q285_1,25.0,re4_35_O,
