,response,trial_id,chord_index,chord_pleasantness,Symbol,Order,IC,Entropy,HarmonicFunction,SensoryDissonance,SpectralComplexity,SpectralCentroid
33312,R_7Fg1XuwBBdNO5lH,4_35_S,4,63.0,vio,4.0,7.811515321,3.932505807,diff,0.3629306843876839,1.48,1869.745457763672
33313,R_7Fg1XuwBBdNO5lH,4_35_S,5,84.0,-VII,2.0,2.312795902,4.335385185,diff,0.3903460094332695,1.23,1942.270614013672
33314,R_7Fg1XuwBBdNO5lH,4_35_S,6,58.0,V,2.0,5.098812863,4.495762225,diff,0.3781192794442177,1.13,1954.2269213867187
33315,R_7Fg1XuwBBdNO5lH,4_35_S,7,-19.0,I,2.0,3.165606751,4.77198276,diff,0.3845525294542312,1.63,1944.7201159667968
33316,R_7Fg1XuwBBdNO5lH,4_35_S,8,-19.0,i,3.0,5.81737594,5.025000503,diff,0.3858138674497604,1.77,1892.1533410644531
33317,R_7Fg1XuwBBdNO5lH,4_35_S,9,10.0,iv,3.0,4.720116756,4.682255939,diff,0.3898236140608787,1.47,1969.3874536132812
33318,R_7Fg1XuwBBdNO5lH,4_35_S,10,77.0,V,3.0,4.664778917,4.734942755,diff,0.3690641249716282,1.25,1927.286121826172
33319,R_7Fg1XuwBBdNO5lH,4_49_O,-2,,,,,,,,,
33320,R_7Fg1XuwBBdNO5lH,4_49_O,-1,,,,,,,,,
33321,R_7Fg1XuwBBdNO5lH,4_49_O,0,,I,5.0,0.3450668093,1.696978119,same,0.3785075886547565,1.74,1842.3166845703124
33322,R_7Fg1XuwBBdNO5lH,4_49_O,1,,-VI,7.0,2.323673225,4.266611912,same,0.3783867783844471,1.26,1941.6742333984375
33323,R_7Fg1XuwBBdNO5lH,4_49_O,2,14.0,-VII,7.0,0.5020633522,2.354202863,same,0.3851544147729873,1.33,1934.2890380859376
33324,R_7Fg1XuwBBdNO5lH,4_49_O,3,39.0,I,5.0,0.3450668093,1.696978119,same,0.3781173285841941,1.69,1840.3567651367184
33325,R_7Fg1XuwBBdNO5lH,4_49_O,4,39.0,I,10.0,2.170319996,4.05954959,same,0.3853097829222679,1.65,1852.411193847656
33326,R_7Fg1XuwBBdNO5lH,4_49_O,5,39.0,I,10.0,2.250737931,4.287486681,same,0.3792465284466743,1.68,1833.711368408203
33327,R_7Fg1XuwBBdNO5lH,4_49_O,6,-48.0,I,8.0,1.542819532,4.184440856,same,0.3756053230166435,1.7,1837.5607763671876
33328,R_7Fg1XuwBBdNO5lH,4_49_O,7,-48.0,-VII,6.0,4.701295322,4.005031643,same,0.3870491433143616,1.32,1932.2628063964844
33329,R_7Fg1XuwBBdNO5lH,4_49_O,8,-48.0,-VII,6.0,1.852367321,3.912732996,same,0.3858346223831176,1.38,1932.189560546875
33330,R_7Fg1XuwBBdNO5lH,4_49_O,9,35.0,-VI,7.0,4.24507604,4.452533871,same,0.3807891164720058,1.23,1940.4977087402344
33331,R_7Fg1XuwBBdNO5lH,4_49_O,10,35.0,-VI,4.0,1.002637896,3.53879054,same,0.3885153579711914,1.3,1938.7396057128904
33332,R_7Fg1XuwBBdNO5lH,4_49_S,-2,,,,,,,,,
33333,R_7Fg1XuwBBdNO5lH,4_49_S,-1,,,,,,,,,
33334,R_7Fg1XuwBBdNO5lH,4_49_S,0,,I,5.0,0.3450668093,1.696978119,same,0.3785075886547565,1.74,1842.3166845703124
33335,R_7Fg1XuwBBdNO5lH,4_49_S,1,8.0,-VI,7.0,2.323673225,4.266611912,same,0.3783867783844471,1.26,1941.6742333984375
33336,R_7Fg1XuwBBdNO5lH,4_49_S,2,17.0,-VII,7.0,0.5020633522,2.354202863,same,0.3851544147729873,1.33,1934.2890380859376
33337,R_7Fg1XuwBBdNO5lH,4_49_S,3,39.0,I,5.0,0.3450668093,1.696978119,same,0.3781173285841941,1.69,1840.3567651367184
33338,R_7Fg1XuwBBdNO5lH,4_49_S,4,39.0,I,10.0,2.170319996,4.05954959,same,0.385309784412384,1.65,1852.4111975097655
33339,R_7Fg1XuwBBdNO5lH,4_49_S,5,39.0,-VI,10.0,2.255062292,4.287486681,same,0.3896974700689316,1.19,1953.3404040527344
33340,R_7Fg1XuwBBdNO5lH,4_49_S,6,39.0,I,5.0,5.292330311,3.923152447,same,0.3728515572845935,1.7,1837.5513415527344
33341,R_7Fg1XuwBBdNO5lH,4_49_S,7,39.0,-VII,4.0,4.810400995,4.897084731,same,0.3870486050844192,1.32,1932.2623596191409
33342,R_7Fg1XuwBBdNO5lH,4_49_S,8,39.0,-VII,3.0,5.092858995,3.458604879,same,0.3858349445462227,1.38,1932.1895935058592
33343,R_7Fg1XuwBBdNO5lH,4_49_S,9,39.0,-VI,3.0,4.472706127,5.115352172,same,0.3807892891764641,1.23,1940.4980151367188
33344,R_7Fg1XuwBBdNO5lH,4_49_S,10,39.0,-VI,4.0,1.941630698,4.576161896,same,0.3885612601041794,1.3,1938.74
33345,R_7Fg1XuwBBdNO5lH,re1_25_O,-2,,,,,,,,,
33346,R_7Fg1XuwBBdNO5lH,re1_25_O,-1,,,,,,,,,
33347,R_7Fg1XuwBBdNO5lH,re1_25_O,0,,,,,,,,,
33348,R_7Fg1XuwBBdNO5lH,re1_25_O,1,-27.0,,,,,,,,
33349,R_7Fg1XuwBBdNO5lH,re1_25_O,2,-27.0,,,,,,,,
33350,R_7Fg1XuwBBdNO5lH,re1_25_O,3,-27.0,,,,,,,,
33351,R_7Fg1XuwBBdNO5lH,re1_25_O,4,-27.0,,,,,,,,
33352,R_7Fg1XuwBBdNO5lH,re1_25_O,5,-27.0,,,,,,,,
33353,R_7Fg1XuwBBdNO5lH,re1_25_O,6,-27.0,,,,,,,,
33354,R_7Fg1XuwBBdNO5lH,re1_25_O,7,-46.0,,,,,,,,
33355,R_7Fg1XuwBBdNO5lH,re1_25_O,8,-75.0,,,,,,,,
33356,R_7Fg1XuwBBdNO5lH,re1_25_O,9,-75.0,,,,,,,,
33357,R_7Fg1XuwBBdNO5lH,re1_25_O,10,-43.0,,,,,,,,
33358,R_7Fg1XuwBBdNO5lH,re4_35_O,-2,,,,,,,,,
33359,R_7Fg1XuwBBdNO5lH,re4_35_O,-1,,,,,,,,,
33360,R_7Fg1XuwBBdNO5lH,re4_35_O,0,-8.0,,,,,,,,
33361,R_7Fg1XuwBBdNO5lH,re4_35_O,1,-8.0,,,,,,,,
33362,R_7Fg1XuwBBdNO5lH,re4_35_O,2,48.0,,,,,,,,
33363,R_7Fg1XuwBBdNO5lH,re4_35_O,3,48.0,,,,,,,,
33364,R_7Fg1XuwBBdNO5lH,re4_35_O,4,86.0,,,,,,,,
33365,R_7Fg1XuwBBdNO5lH,re4_35_O,5,25.0,,,,,,,,
33366,R_7Fg1XuwBBdNO5lH,re4_35_O,6,25.0,,,,,,,,
33367,R_7Fg1XuwBBdNO5lH,re4_35_O,7,-1.0,,,,,,,,
33368,R_7Fg1XuwBBdNO5lH,re4_35_O,8,-16.0,,,,,,,,
33369,R_7Fg1XuwBBdNO5lH,re4_35_O,9,-16.0,,,,,,,,
33370,R_7Fg1XuwBBdNO5lH,re4_35_O,10,74.0,,,,,,,,
33371,R_7GVaCAP5l7A7DJD,1_18_O,-2,,,,,,,,,
33372,R_7GVaCAP5l7A7DJD,1_18_O,-1,,,,,,,,,
33373,R_7GVaCAP5l7A7DJD,1_18_O,0,-1.0,V,3.0,2.882847017,4.422646591,diff,0.386519546508789,1.3,1931.1542346191409
33374,R_7GVaCAP5l7A7DJD,1_18_O,1,17.0,II,4.0,5.428882434,4.701666993,diff,0.3812619271874428,1.66,1891.4213671875
33375,R_7GVaCAP5l7A7DJD,1_18_O,2,37.0,iii,3.0,6.315658578,4.582834969,diff,0.3682813675701618,1.12,1957.6664782714845
33376,R_7GVaCAP5l7A7DJD,1_18_O,3,37.0,#io,2.0,7.349195773,3.883150504,diff,0.3645215697586536,1.38,1902.894599609375
33377,R_7GVaCAP5l7A7DJD,1_18_O,4,38.0,ii,2.0,1.137883918,3.507431803,diff,0.3807367911934852,1.63,1889.366550292969
33378,R_7GVaCAP5l7A7DJD,1_18_O,5,-5.0,#io,3.0,7.790566478,4.12006539,diff,0.3664886778593063,1.35,1922.440411376953
33379,R_7GVaCAP5l7A7DJD,1_18_O,6,-23.0,ii,1.0,2.740837217,4.526591739,diff,0.3864492177963257,1.52,1893.2779040527344
33380,R_7GVaCAP5l7A7DJD,1_18_O,7,-29.0,ii,2.0,3.165036417,4.816686399,diff,0.378655734360218,1.62,1890.6687109375
33381,R_7GVaCAP5l7A7DJD,1_18_O,8,-29.0,V,3.0,4.120804858,4.445939184,diff,0.3891844019293785,1.44,1937.140382080078
33382,R_7GVaCAP5l7A7DJD,1_18_O,9,-14.0,V,3.0,2.574061123,4.253003081,diff,0.3855892336368561,1.3,1931.7840051269532
33383,R_7GVaCAP5l7A7DJD,1_18_O,10,32.0,iii,4.0,4.814689029,4.100789225,diff,0.3652399754524231,1.1,1950.872293701172
33384,R_7GVaCAP5l7A7DJD,1_29_S,-2,-1.0,,,,,,,,
33385,R_7GVaCAP5l7A7DJD,1_29_S,-1,0.0,,,,,,,,
33386,R_7GVaCAP5l7A7DJD,1_29_S,0,0.0,iv,2.0,3.432598208,4.623874122,diff,0.3957472711801529,1.4,1895.9316064453128
33387,R_7GVaCAP5l7A7DJD,1_29_S,1,-7.0,-III,3.0,4.953294563,4.515126098,diff,0.38636608466506,1.29,1934.267550048828
33388,R_7GVaCAP5l7A7DJD,1_29_S,2,-11.0,-vii,3.0,6.614425345,4.908530818,diff,0.389373485147953,1.69,1902.256767578125
33389,R_7GVaCAP5l7A7DJD,1_29_S,3,-2.0,I,2.0,5.711208121,3.387914115,diff,0.3690587742626667,1.08,1936.807834472656
33390,R_7GVaCAP5l7A7DJD,1_29_S,4,-2.0,I,2.0,4.943615725,4.959501598,diff,0.3722437232732772,1.12,1954.6576916503907
33391,R_7GVaCAP5l7A7DJD,1_29_S,5,5.0,ivo,2.0,6.849432623,5.154036744,diff,0.3991648709774017,1.62,1863.3330102539064
33392,R_7GVaCAP5l7A7DJD,1_29_S,6,0.0,#I,2.0,7.219987207,4.167272574,diff,0.3815053048729896,1.14,1953.1887060546876
33393,R_7GVaCAP5l7A7DJD,1_29_S,7,0.0,II,1.0,3.160945809,4.693772279,diff,0.3939505486190319,1.84,1934.5139196777343
33394,R_7GVaCAP5l7A7DJD,1_29_S,8,-1.0,II,2.0,1.23723238,3.899986672,diff,0.3924320730566978,1.6,1923.6915478515623
33395,R_7GVaCAP5l7A7DJD,1_29_S,9,-12.0,#II,3.0,7.819428413,4.710131505,diff,0.3831732375919819,1.32,1933.6203552246093
33396,R_7GVaCAP5l7A7DJD,1_29_S,10,-12.0,#II,0.0,6.713522181,5.101330561,diff,0.3848688361048698,1.33,1932.735382080078
33397,R_7GVaCAP5l7A7DJD,2_20_O,-2,,,,,,,,,
33398,R_7GVaCAP5l7A7DJD,2_20_O,-1,-1.0,,,,,,,,
33399,R_7GVaCAP5l7A7DJD,2_20_O,0,-1.0,I,5.0,2.410412989,4.885346012,diff,0.3823894493281841,1.28,1931.30701171875
33400,R_7GVaCAP5l7A7DJD,2_20_O,1,13.0,I,6.0,1.849036775,4.390264316,diff,0.3845217472314834,1.29,1934.4318676757812
33401,R_7GVaCAP5l7A7DJD,2_20_O,2,13.0,IV,7.0,3.292950283,4.676006402,diff,0.3585559022426605,1.1,1956.4382275390624
33402,R_7GVaCAP5l7A7DJD,2_20_O,3,16.0,IV,7.0,2.112240929,4.486370521,diff,0.3578926381468773,1.06,1948.1206311035155
33403,R_7GVaCAP5l7A7DJD,2_20_O,4,24.0,V,8.0,3.357395643,4.764408863,diff,0.3762262026965618,1.67,1897.317438964844
33404,R_7GVaCAP5l7A7DJD,2_20_O,5,40.0,#IV,9.0,8.627409516,3.17874493,diff,0.3609444761276245,1.41,1959.9244494628904
33405,R_7GVaCAP5l7A7DJD,2_20_O,6,38.0,V,2.0,2.858096142,4.860656852,diff,0.3855293393135071,1.6,1901.3226037597656
33406,R_7GVaCAP5l7A7DJD,2_20_O,7,51.0,I,3.0,5.473779002,4.606338169,diff,0.3880584219098091,1.31,1933.301053466797
33407,R_7GVaCAP5l7A7DJD,2_20_O,8,51.0,I,2.0,4.509643678,5.456019778,diff,0.3806428173184394,1.45,1938.1381872558593
33408,R_7GVaCAP5l7A7DJD,2_20_O,9,51.0,I,3.0,4.02649937,5.358034914,diff,0.3846961283683777,1.32,1933.7216638183593
33409,R_7GVaCAP5l7A7DJD,2_20_O,10,0.0,I,4.0,3.265050196,5.192436856,diff,0.3848688891530037,1.33,1932.734920654297
33410,R_7GVaCAP5l7A7DJD,2_40_S,-2,,,,,,,,,
33411,R_7GVaCAP5l7A7DJD,2_40_S,-1,-1.0,,,,,,,,
33412,R_7GVaCAP5l7A7DJD,2_40_S,0,6.0,I,6.0,2.286661151,4.613582186,diff,0.358775620162487,1.53,1954.3548962402344
33413,R_7GVaCAP5l7A7DJD,2_40_S,1,14.0,IV,7.0,2.402621205,4.730148204,diff,0.3973574540019035,1.87,1936.1495825195311
33414,R_7GVaCAP5l7A7DJD,2_40_S,2,61.0,V,8.0,1.120797348,3.191823123,diff,0.3953138738870621,1.27,1948.4110571289064
33415,R_7GVaCAP5l7A7DJD,2_40_S,3,61.0,I,9.0,1.234271396,3.674196161,diff,0.3585298506915569,1.54,1953.4761901855468
33416,R_7GVaCAP5l7A7DJD,2_40_S,4,61.0,IV,10.0,3.045116967,4.834656079,diff,0.3946036465466022,1.82,1936.8656091308592
33417,R_7GVaCAP5l7A7DJD,2_40_S,5,61.0,-ii,10.0,10.66762064,1.54376757,diff,0.3825821760296821,1.67,1886.720284423828
33418,R_7GVaCAP5l7A7DJD,2_40_S,6,61.0,vi,1.0,6.352070348,5.106758281,diff,0.3776340809464454,1.75,1894.120125732422
33419,R_7GVaCAP5l7A7DJD,2_40_S,7,69.0,I,1.0,5.12423554,5.459869194,diff,0.3717134457826614,1.48,1970.1362231445312
33420,R_7GVaCAP5l7A7DJD,2_40_S,8,69.0,IV,2.0,3.697211431,5.236700113,diff,0.3873882690072059,1.75,1925.1331762695313
33421,R_7GVaCAP5l7A7DJD,2_40_S,9,69.0,V,3.0,3.892633351,5.18115641,diff,0.3897390106320381,1.22,1940.267596435547
33422,R_7GVaCAP5l7A7DJD,2_40_S,10,75.0,I,4.0,2.715116517,4.893784162,diff,0.3680688449740409,1.48,1970.5666259765624
33423,R_7GVaCAP5l7A7DJD,2_70_S,-2,-1.0,,,,,,,,
33424,R_7GVaCAP5l7A7DJD,2_70_S,-1,-1.0,,,,,,,,
33425,R_7GVaCAP5l7A7DJD,2_70_S,0,5.0,I,6.0,1.892639598,4.498990275,same,0.3995297524333,1.74,1934.4464709472657
33426,R_7GVaCAP5l7A7DJD,2_70_S,1,36.0,V,7.0,2.053600333,4.610023322,same,0.3589368742704391,1.44,1970.0960620117187
33427,R_7GVaCAP5l7A7DJD,2_70_S,2,60.0,IV,8.0,2.124749617,4.382333838,same,0.3818417425453663,1.39,1967.37009765625
33428,R_7GVaCAP5l7A7DJD,2_70_S,3,69.0,V,9.0,1.725134923,4.123276653,same,0.3666623705625534,1.47,1968.5581262207031
33429,R_7GVaCAP5l7A7DJD,2_70_S,4,74.0,I,10.0,1.424349956,3.997459319,same,0.3897566710412502,1.78,1925.816208496094
33430,R_7GVaCAP5l7A7DJD,2_70_S,5,74.0,-III,10.0,8.776193132,1.597866797,same,0.3851599514484405,1.78,1848.362391357422
33431,R_7GVaCAP5l7A7DJD,2_70_S,6,74.0,IV,4.0,1.895987332,4.707430025,same,0.374647292047739,1.34,1964.325881347656
33432,R_7GVaCAP5l7A7DJD,2_70_S,7,81.0,V,5.0,4.403844138,3.234612226,same,0.3594512361288071,1.45,1970.2715954589844
33433,R_7GVaCAP5l7A7DJD,2_70_S,8,91.0,I,4.0,3.135504038,4.756022345,same,0.399417960345745,1.7,1924.1191723632812
33434,R_7GVaCAP5l7A7DJD,2_70_S,9,91.0,V,5.0,2.176648974,4.845843548,same,0.3648804067075252,1.42,1962.137706298828
33435,R_7GVaCAP5l7A7DJD,2_70_S,10,91.0,IV,6.0,3.890829101,4.023717246,same,0.3769798174500465,1.35,1961.8903576660157
33436,R_7GVaCAP5l7A7DJD,3_15_O,-2,,,,,,,,,
33437,R_7GVaCAP5l7A7DJD,3_15_O,-1,,,,,,,,,
33438,R_7GVaCAP5l7A7DJD,3_15_O,0,,I,5.0,2.863147456,4.98886868,same,0.3609630444645881,1.07,1958.94830078125
33439,R_7GVaCAP5l7A7DJD,3_15_O,1,2.0,IV,6.0,3.331409687,5.032266525,same,0.3750963240861892,1.29,1934.2750708007816
33440,R_7GVaCAP5l7A7DJD,3_15_O,2,22.0,V,7.0,1.940488224,4.051514353,same,0.3843591548502445,1.44,1936.1090100097656
33441,R_7GVaCAP5l7A7DJD,3_15_O,3,26.0,I,8.0,2.114184404,4.478664294,same,0.3610547786951065,1.09,1958.3358215332032
33442,R_7GVaCAP5l7A7DJD,3_15_O,4,26.0,V,9.0,3.950289702,4.97055631,same,0.3818495643138885,1.29,1930.7987084960937
33443,R_7GVaCAP5l7A7DJD,3_15_O,5,46.0,I,10.0,2.050099681,3.806458709,same,0.3565221275389194,1.06,1957.5921850585937
33444,R_7GVaCAP5l7A7DJD,3_15_O,6,44.0,VI,8.0,6.576890422,4.100716575,same,0.3808976563811302,1.62,1828.0299877929688
33445,R_7GVaCAP5l7A7DJD,3_15_O,7,53.0,IV,5.0,3.283200749,4.384480907,same,0.3695599165558815,1.28,1928.73064453125
33446,R_7GVaCAP5l7A7DJD,3_15_O,8,62.0,V,4.0,5.653174097,3.398289689,same,0.3879715779423713,1.44,1937.7578527832031
33447,R_7GVaCAP5l7A7DJD,3_15_O,9,53.0,I,3.0,3.031055436,5.105102414,same,0.3617368704080582,1.09,1955.3279626464844
33448,R_7GVaCAP5l7A7DJD,3_15_O,10,62.0,IV,4.0,4.669821508,5.130973741,same,0.3779772008955478,1.25,1927.7511120605468
33449,R_7GVaCAP5l7A7DJD,3_16_S,-2,,,,,,,,,
33450,R_7GVaCAP5l7A7DJD,3_16_S,-1,,,,,,,,,
33451,R_7GVaCAP5l7A7DJD,3_16_S,0,,-VII,8.0,1.323245823,3.598910915,same,0.3629598225653171,1.1,1938.7453845214843
33452,R_7GVaCAP5l7A7DJD,3_16_S,1,2.0,i,9.0,2.773006653,3.791801494,same,0.3871589389443397,1.69,1897.412841796875
33453,R_7GVaCAP5l7A7DJD,3_16_S,2,0.0,i,9.0,1.426069556,3.853393903,same,0.3817181721329689,1.63,1894.362020263672
33454,R_7GVaCAP5l7A7DJD,3_16_S,3,-40.0,-VII,10.0,1.242978456,3.464563651,same,0.3704995432496071,1.11,1942.226623535156
33455,R_7GVaCAP5l7A7DJD,3_16_S,4,-52.0,-VII,10.0,1.12451185,3.251413447,same,0.3623066303133964,1.15,1951.36951171875
33456,R_7GVaCAP5l7A7DJD,3_16_S,5,-52.0,-VI,10.0,1.925227393,3.921003878,same,0.3865051236748695,1.64,1942.5330603027344
33457,R_7GVaCAP5l7A7DJD,3_16_S,6,-52.0,i,6.0,6.378791066,1.856493381,same,0.3799231988191605,1.63,1888.564677734375
33458,R_7GVaCAP5l7A7DJD,3_16_S,7,22.0,-VII,4.0,3.065381956,4.996656898,same,0.3610567365586757,1.17,1950.153029785156
33459,R_7GVaCAP5l7A7DJD,3_16_S,8,40.0,-VII,5.0,5.256718864,4.015727364,same,0.3571615648269653,1.09,1954.1677856445312
33460,R_7GVaCAP5l7A7DJD,3_16_S,9,40.0,i,3.0,3.129134394,5.043742939,same,0.3801057051122188,1.62,1888.1437353515623
33461,R_7GVaCAP5l7A7DJD,3_16_S,10,40.0,i,4.0,2.19677447,4.537331889,same,0.3857874053716659,1.68,1892.6881591796875
33462,R_7GVaCAP5l7A7DJD,3_7_O,-2,,,,,,,,,
33463,R_7GVaCAP5l7A7DJD,3_7_O,-1,,,,,,,,,
33464,R_7GVaCAP5l7A7DJD,3_7_O,0,,V,7.0,0.1515966494,0.9263372017,diff,0.3609974631667137,1.07,1958.9482263183593
33465,R_7GVaCAP5l7A7DJD,3_7_O,1,15.0,V,10.0,1.13120494,3.276014775,diff,0.3651700744032859,1.16,1943.518271484375
33466,R_7GVaCAP5l7A7DJD,3_7_O,2,37.0,I,10.0,3.032356582,3.530802736,diff,0.3765156470239162,1.23,1948.176357421875
33467,R_7GVaCAP5l7A7DJD,3_7_O,3,37.0,I,10.0,2.027449514,4.460298564,diff,0.3795438633859158,1.15,1955.1856188964844
33468,R_7GVaCAP5l7A7DJD,3_7_O,4,80.0,I,9.0,0.8596479762,3.131384852,diff,0.3783557148277759,1.29,1931.649246826172
33469,R_7GVaCAP5l7A7DJD,3_7_O,5,49.0,I,10.0,1.93424817,3.810550753,diff,0.374755991846323,1.23,1949.8258972167969
33470,R_7GVaCAP5l7A7DJD,3_7_O,6,-26.0,I,10.0,1.512779242,3.823945901,diff,0.3775692653656006,1.14,1954.1103247070312
33471,R_7GVaCAP5l7A7DJD,3_7_O,7,-50.0,I,10.0,0.9447750772,3.078232253,diff,0.3703053763508797,1.28,1928.3790234375
33472,R_7GVaCAP5l7A7DJD,3_7_O,8,-42.0,IV,10.0,3.192874261,4.242271152,diff,0.3889169371128082,1.71,1939.9467065429687
33473,R_7GVaCAP5l7A7DJD,3_7_O,9,23.0,IV,10.0,2.455049928,4.201752828,diff,0.3823550952970981,1.61,1954.8203771972655
33474,R_7GVaCAP5l7A7DJD,3_7_O,10,39.0,V,10.0,5.135471248,2.541814706,diff,0.3620578157901764,1.15,1937.4749133300784
33475,R_7GVaCAP5l7A7DJD,4_105_O,-2,,,,,,,,,
33476,R_7GVaCAP5l7A7DJD,4_105_O,-1,,,,,,,,,
33477,R_7GVaCAP5l7A7DJD,4_105_O,0,,ii,4.0,6.47245674,4.35457773,same,0.3692122414708138,1.19,1934.7816357421875
33478,R_7GVaCAP5l7A7DJD,4_105_O,1,0.0,IV,3.0,5.606423895,5.000494654,same,0.3782215312123299,1.31,1967.081043701172
33479,R_7GVaCAP5l7A7DJD,4_105_O,2,40.0,I,2.0,3.663681747,5.169992723,same,0.3981646379828453,1.7,1923.6499255371093
33480,R_7GVaCAP5l7A7DJD,4_105_O,3,59.0,-III,3.0,5.594318932,5.237810818,same,0.3775595062971115,1.62,1828.9333569335936
33481,R_7GVaCAP5l7A7DJD,4_105_O,4,59.0,-VII,3.0,3.316915975,4.8014875,same,0.3778332401812077,1.1,1956.8944396972656
33482,R_7GVaCAP5l7A7DJD,4_105_O,5,43.0,I,4.0,2.637227292,4.410251944,same,0.4000146293640136,1.68,1923.5781225585936
33483,R_7GVaCAP5l7A7DJD,4_105_O,6,60.0,V,5.0,4.531529645,4.182134822,same,0.3693651181459427,1.46,1965.1568041992184
33484,R_7GVaCAP5l7A7DJD,4_105_O,7,58.0,vi,4.0,5.259395091,4.823051238,same,0.3886957728862762,1.53,1962.7443713378907
33485,R_7GVaCAP5l7A7DJD,4_105_O,8,58.0,IV,3.0,3.852737612,5.113352498,same,0.3743414668738842,1.34,1972.6756823730468
33486,R_7GVaCAP5l7A7DJD,4_105_O,9,66.0,V,4.0,2.373966235,4.50728225,same,0.3606234654784203,1.41,1962.2587536621097
33487,R_7GVaCAP5l7A7DJD,4_105_O,10,60.0,I,5.0,1.988804317,4.452797361,same,0.391685399711132,1.83,1928.9296545410157
33488,R_7GVaCAP5l7A7DJD,4_105_S,-2,,,,,,,,,
33489,R_7GVaCAP5l7A7DJD,4_105_S,-1,-1.0,,,,,,,,
33490,R_7GVaCAP5l7A7DJD,4_105_S,0,-1.0,ii,4.0,6.47245674,4.35457773,same,0.3692122414708138,1.19,1934.7816357421875
33491,R_7GVaCAP5l7A7DJD,4_105_S,1,13.0,IV,3.0,5.606423895,5.000494654,same,0.3782215312123299,1.31,1967.081043701172
33492,R_7GVaCAP5l7A7DJD,4_105_S,2,27.0,I,2.0,3.663681747,5.169992723,same,0.3981646379828453,1.7,1923.6499255371093
33493,R_7GVaCAP5l7A7DJD,4_105_S,3,27.0,-III,3.0,5.594318932,5.237810818,same,0.3775595062971115,1.62,1828.9333569335936
33494,R_7GVaCAP5l7A7DJD,4_105_S,4,30.0,-VII,3.0,3.316915975,4.8014875,same,0.3778332416713237,1.1,1956.8944396972656
33495,R_7GVaCAP5l7A7DJD,4_105_S,5,32.0,-III,4.0,2.64908998,4.410251944,same,0.3888307300209999,1.78,1848.3692053222655
33496,R_7GVaCAP5l7A7DJD,4_105_S,6,20.0,V,4.0,6.697683151,2.118671045,same,0.3697980722784996,1.46,1965.2717602539065
33497,R_7GVaCAP5l7A7DJD,4_105_S,7,17.0,vi,3.0,6.170693034,4.849359136,same,0.3880787765979767,1.53,1962.7443786621093
33498,R_7GVaCAP5l7A7DJD,4_105_S,8,25.0,IV,2.0,4.447764562,5.324186887,same,0.3743414810299873,1.34,1972.6753137207031
33499,R_7GVaCAP5l7A7DJD,4_105_S,9,25.0,V,3.0,3.464881253,5.132897511,same,0.3606232249736786,1.41,1962.2586193847656
33500,R_7GVaCAP5l7A7DJD,4_105_S,10,52.0,I,4.0,2.853453293,4.911854118,same,0.3916870406270027,1.83,1928.929520263672
33501,R_7GVaCAP5l7A7DJD,4_31_S,-2,2.0,,,,,,,,
33502,R_7GVaCAP5l7A7DJD,4_31_S,-1,2.0,,,,,,,,
33503,R_7GVaCAP5l7A7DJD,4_31_S,0,2.0,I,4.0,2.960359394,4.577004159,diff,0.3737822702527046,1.71,1900.272958984375
33504,R_7GVaCAP5l7A7DJD,4_31_S,1,2.0,vi,5.0,4.078090606,4.66876448,diff,0.3930656577646732,1.55,2003.826239013672
33505,R_7GVaCAP5l7A7DJD,4_31_S,2,21.0,ii,5.0,5.431792878,3.763483588,diff,0.3607216557860374,1.08,1944.8450842285156
33506,R_7GVaCAP5l7A7DJD,4_31_S,3,23.0,-VII,3.0,4.836888644,4.79421052,diff,0.3715118882060051,1.11,1942.3109912109376
33507,R_7GVaCAP5l7A7DJD,4_31_S,4,24.0,V,4.0,1.705028421,4.394560025,diff,0.3864912307262421,1.64,1852.3213037109376
33508,R_7GVaCAP5l7A7DJD,4_31_S,5,24.0,V,5.0,2.632351297,4.782914937,diff,0.3792459747195243,1.68,1833.7110632324216
33509,R_7GVaCAP5l7A7DJD,4_31_S,6,14.0,-VII,5.0,5.513760699,3.433887756,diff,0.3643470253050327,1.1,1944.6219580078125
33510,R_7GVaCAP5l7A7DJD,4_31_S,7,20.0,I,4.0,2.968177539,4.705895125,diff,0.3930722936987877,1.59,1906.638896484375
33511,R_7GVaCAP5l7A7DJD,4_31_S,8,20.0,I,5.0,1.722462728,4.37962809,diff,0.3788886219263077,1.65,1900.568778076172
33512,R_7GVaCAP5l7A7DJD,4_31_S,9,13.0,I,5.0,3.984414306,4.42463311,diff,0.3789454232156277,1.69,1895.8002221679687
33513,R_7GVaCAP5l7A7DJD,4_31_S,10,-40.0,I,5.0,1.988073349,4.738395637,diff,0.3850281375646591,1.61,1904.4252099609375
33514,R_7GVaCAP5l7A7DJD,4_35_O,-2,,,,,,,,,
33515,R_7GVaCAP5l7A7DJD,4_35_O,-1,,,,,,,,,
33516,R_7GVaCAP5l7A7DJD,4_35_O,0,-1.0,i,2.0,3.770113814,4.827122121,diff,0.3821344600617886,1.71,1909.071026611328
33517,R_7GVaCAP5l7A7DJD,4_35_O,1,26.0,iv,3.0,3.813668881,4.846779336,diff,0.3867014756798744,1.52,1962.6397705078125
33518,R_7GVaCAP5l7A7DJD,4_35_O,2,53.0,V,4.0,4.755054113,4.554490918,diff,0.3826933491230011,1.23,1947.867646484375
